0	 	1.922791E-79
0.006	 	3.114649E-68
0.012	 	4.31834E-58
0.018	 	5.124546E-49
0.024	 	5.205049E-41
0.03	 	4.525071E-34
0.036	 	3.367131E-28
0.042	 	2.144615E-23
0.048	 	1.169677E-19
0.054	 	5.48211E-17
0.06	 	2.283481E-15
0.066	 	1.12269E-14
0.072	 	1.722379E-14
0.078	 	1.57301E-14
0.084	 	1.562065E-14
0.09	 	1.798676E-14
0.096	 	2.635951E-14
0.102	 	1.39317E-13
0.108	 	3.164867E-13
0.114	 	1.161598E-13
0.12	 	6.098807E-15
0.126	 	4.50854E-17
0.132	 	4.683035E-20
0.138	 	6.832935E-24
0.144	 	1.400434E-28
0.15	 	4.031732E-34
0.156	 	1.630401E-40
0.162	 	9.261282E-48
0.168	 	7.389638E-56
0.174	 	1.893969E-57
0.18	 	7.060121E-54
0.186	 	8.486379E-51
0.192	 	3.052581E-48
0.198	 	3.974689E-46
0.204	 	4.225178E-44
0.21	 	6.680281E-42
0.216	 	9.086051E-40
0.222	 	7.735176E-38
0.228	 	4.428654E-36
0.234	 	2.148326E-34
0.24	 	8.642387E-33
0.246	 	2.528767E-31
0.252	 	5.944591E-30
0.258	 	1.203259E-28
0.264	 	1.940852E-27
0.27	 	2.60767E-26
0.276	 	3.107946E-25
0.282	 	3.138592E-24
0.288	 	2.872133E-23
0.294	 	2.466627E-22
0.3	 	1.769958E-21
0.306	 	1.046206E-20
0.312	 	5.414406E-20
0.318	 	2.641867E-19
0.324	 	1.292936E-18
0.33	 	5.887937E-18
0.336	 	2.302306E-17
0.342	 	7.965464E-17
0.348	 	2.61182E-16
0.354	 	8.379351E-16
0.36	 	4.597032E-15
0.366	 	1.041946E-13
0.372	 	1.835532E-12
0.378	 	1.468289E-11
0.384	 	5.125606E-11
0.39	 	7.781286E-11
0.396	 	5.141911E-11
0.402	 	1.498272E-11
0.408	 	2.305484E-12
0.414	 	6.653197E-13
0.42	 	5.779409E-13
0.426	 	1.120784E-12
0.432	 	2.802616E-12
0.438	 	4.949368E-12
0.444	 	6.965989E-12
0.45	 	1.202256E-11
0.456	 	2.359066E-11
0.462	 	3.508656E-11
0.468	 	4.643756E-11
0.474	 	7.527709E-11
0.48	 	1.024557E-10
0.486	 	1.152215E-10
0.492	 	9.962518E-10
0.498	 	1.804429E-08
0.504	 	1.793913E-07
0.51	 	9.269556E-07
0.516	 	2.483725E-06
0.522	 	3.449813E-06
0.528	 	2.484157E-06
0.534	 	9.289834E-07
0.54	 	1.840876E-07
0.546	 	2.472468E-08
0.552	 	7.664183E-09
0.558	 	6.237833E-09
0.564	 	6.827469E-09
0.57	 	7.369917E-09
0.576	 	7.683628E-09
0.582	 	1.305598E-08
0.588	 	2.779121E-08
0.594	 	4.513634E-08
0.6	 	5.371438E-08
0.606	 	5.61946E-08
0.612	 	7.186703E-08
0.618	 	1.145939E-07
0.624	 	1.645049E-07
0.63	 	1.832182E-07
0.636	 	1.634687E-07
0.642	 	1.370428E-07
0.648	 	1.403887E-07
0.654	 	1.680276E-07
0.66	 	1.728611E-07
0.666	 	1.485486E-07
0.672	 	1.535669E-07
0.678	 	2.139918E-07
0.684	 	2.903871E-07
0.69	 	3.520634E-07
0.696	 	4.179274E-07
0.702	 	5.306923E-07
0.708	 	6.818989E-07
0.714	 	7.872346E-07
0.72	 	8.082259E-07
0.726	 	8.175258E-07
0.732	 	8.903502E-07
0.738	 	9.875135E-07
0.744	 	9.823582E-07
0.75	 	8.309629E-07
0.756	 	6.94609E-07
0.762	 	8.156778E-07
0.768	 	1.244648E-06
0.774	 	1.780572E-06
0.78	 	2.701402E-06
0.786	 	7.670479E-06
0.792	 	2.953573E-05
0.798	 	8.699024E-05
0.804	 	0.0001708451
0.81	 	0.0002241966
0.816	 	0.0002128933
0.822	 	0.0001747222
0.828	 	0.0001399319
0.834	 	9.652295E-05
0.84	 	4.864549E-05
0.846	 	1.735361E-05
0.852	 	5.560926E-06
0.858	 	3.086502E-06
0.864	 	3.030438E-06
0.87	 	3.63355E-06
0.876	 	4.742579E-06
0.882	 	6.336968E-06
0.888	 	1.232177E-05
0.894	 	5.781234E-05
0.9	 	0.0003139658
0.906	 	0.001248413
0.912	 	0.003375206
0.918	 	0.006141376
0.924	 	0.007520286
0.93	 	0.006251916
0.936	 	0.003680024
0.942	 	0.001795989
0.948	 	0.0009799264
0.954	 	0.0006068943
0.96	 	0.0003201787
0.966	 	0.0001260929
0.972	 	4.132667E-05
0.978	 	1.802136E-05
0.984	 	1.3593E-05
0.99	 	1.316886E-05
0.996	 	1.911727E-05
1.002	 	4.322677E-05
1.008	 	9.488076E-05
1.014	 	0.0001579047
1.02	 	0.0001880766
1.026	 	0.000159203
1.032	 	9.811534E-05
1.038	 	4.967022E-05
1.044	 	3.00941E-05
1.05	 	2.906385E-05
1.056	 	3.286899E-05
1.062	 	3.447819E-05
1.068	 	3.290017E-05
1.074	 	3.074344E-05
1.08	 	3.066427E-05
1.086	 	3.215803E-05
1.092	 	3.290793E-05
1.098	 	3.241824E-05
1.104	 	3.21248E-05
1.11	 	3.298727E-05
1.116	 	3.463823E-05
1.122	 	3.619544E-05
1.128	 	3.704838E-05
1.134	 	3.691304E-05
1.14	 	3.572867E-05
1.146	 	3.396573E-05
1.152	 	3.231607E-05
1.158	 	3.069643E-05
